user_id,item_id,rating,timestamp
4658,44,0,963967706
4658,9,0,963967706
4658,1479,0,963967707
4658,3710,0,963967707
4658,459,0,963967707
4658,1379,0,963967707
4658,1606,0,963967729
4658,1100,0,963967729
4658,2402,0,963967729
4658,1388,0,963967729
4658,2535,0,963967729
4658,20,0,963967754
4658,692,0,963967754
4658,1744,0,963967754
4658,420,0,963967754
4658,153,0,963967754
4658,1752,0,963967754
4658,2735,1,963967754
4658,2421,0,963967777
4658,1882,0,963967777
4658,288,1,963967777
4658,2410,0,963967777
4658,2524,0,963967777
4658,438,0,963967810
4658,3705,0,963967810
4658,2411,0,963967810
4658,2720,1,963967834
4658,502,0,963967834
4658,2816,0,963967834
4658,1499,0,963967834
4658,327,1,963967834
4658,839,0,963967856
4658,2404,0,963967856
4658,3766,0,963967856
4658,1495,0,963967856
4658,3431,0,963967878
4658,2373,0,963967878
4658,1562,0,963967878
4658,2412,0,963967878
4658,2817,0,963967878
4658,2748,0,963967897
4658,1389,0,963967897
4658,2422,0,963967897
4658,1556,0,963967897
4658,2368,0,963967920
4658,3442,0,963967920
4658,3268,0,963967920
4658,3433,0,963967920
4658,3434,0,963967920
4658,3767,0,963967920
4658,296,1,963967961
4658,1034,1,963967961
4658,608,1,963967971
4646,337,1,963968496
4646,409,0,963968496
4646,2587,0,963968496
4646,260,1,963968496
4646,1288,0,963968531
4646,1210,1,963968531
4646,2153,0,963968531
4646,3147,1,963968605
4646,2858,1,963968605
4646,2997,1,963968605
4646,2959,0,963968605
4646,3186,1,963968627
4646,3081,1,963968627
4646,3176,1,963968647
4646,3155,1,963968647
4646,2889,1,963968647
4646,3225,0,963968663
4646,3273,1,963968679
4646,3004,0,963968679
4646,3408,1,963968747
4646,3556,1,963968747
4646,3578,1,963968747
4646,3753,1,963968759
4646,3623,1,963968774
4646,3744,0,963968774
4646,3755,1,963968810
4646,3534,1,963968810
4646,3285,0,963968823
4646,3453,0,963968844
4646,318,1,963968906
4646,523,1,963968906
4646,358,1,963968906
4646,527,1,963968963
4646,1041,1,963968963
4646,593,1,963968963
4646,296,1,963968963
4646,50,0,963968980
4646,3114,0,963968980
4646,25,1,963968995
4823,2761,1,963969422
5063,1619,1,963971696
5063,48,0,963971755
4980,2692,1,963971908
4980,914,1,963971957
5063,3088,1,963971958
5063,1287,1,963971958
5063,934,1,963971958
5063,899,1,963971979
5063,2186,1,963972000
5063,1203,1,963972000
5063,1086,1,963972031
5063,2080,1,963972050
5063,2565,1,963972050
4980,534,1,963972071
5063,1012,1,963972079
5063,1104,1,963972079
5063,2087,1,963972079
5063,1085,0,963972127
4980,1947,1,963972174
4980,1210,1,963972174
5063,2728,1,963972198
5063,1207,1,963972220
5063,1262,1,963972220
5063,3546,1,963972279
5063,2085,1,963972297
4980,555,1,963972313
5063,953,1,963972341
5063,1282,1,963972382
5063,918,1,963972382
5063,943,1,963972397
5063,1225,1,963972481
5063,1197,1,963972522
4980,378,0,963972557
5063,1994,1,963972584
5063,2918,1,963972598
5063,3098,1,963972627
5063,1210,1,963972692
4980,1101,1,963972694
4980,249,1,963972716
4980,1835,0,963972767
4980,2875,0,963972899
4980,48,0,963972921
5063,955,1,963972952
5063,919,1,963972952
4980,1100,1,963972967
5063,1027,1,963973020
4980,2085,1,963973120
4980,2700,1,963973120
4980,1219,1,963973216
4980,2710,1,963973395
4980,3386,1,963973694
4980,1092,0,963973764
4980,750,1,963973853
4980,260,1,963973853
4980,1374,1,963973889
4980,29,1,963973986
4980,2985,1,963974096
4980,1580,1,963974168
4659,2997,0,963974628
4659,2396,1,963974703
4659,377,1,963974726
4659,11,1,963974741
4659,838,1,963974741
4980,1544,1,963974749
4659,2572,1,963974757
4659,2581,1,963974801
4659,1721,1,963974801
4659,3108,0,963974830
4659,1735,1,963974830
4659,2291,1,963974846
4659,339,1,963974846
4980,2701,1,963974868
4659,852,1,963974884
4659,2485,1,963974932
4659,1801,1,963974964
4659,74,1,963974984
4659,2875,1,963974984
4659,2506,1,963975002
4659,3528,1,963975002
4659,105,1,963975032
4659,2558,1,963975049
4659,2805,0,963975049
4659,3103,1,963975063
4659,3257,1,963975079
4659,912,1,963975147
4659,2028,1,963975187
4659,648,1,963975255
4659,1892,1,963975255
4659,2126,1,963975297
4659,1197,1,963975353
4659,928,1,963975353
4659,1944,1,963975376
4659,2248,1,963975376
4659,1307,1,963975376
4659,899,1,963975393
4659,1210,1,963975406
4980,3441,1,963975414
4659,902,1,963975424
4659,976,1,963975424
4659,2081,1,963975424
4659,2067,1,963975446
4659,933,1,963975446
4659,2020,1,963975446
4659,920,1,963975459
4659,2243,1,963975484
4659,380,1,963975484
4659,3475,1,963975499
4659,2406,1,963975527
4659,1101,1,963975527
4645,1597,1,963975537
4645,1196,0,963975537
4645,1320,0,963975537
4659,914,1,963975553
4659,1380,1,963975553
4659,2100,1,963975553
4659,2080,1,963975553
4980,553,1,963975560
4659,1683,1,963975571
4659,2941,1,963975571
4659,1286,1,963975603
4659,1835,1,963975603
4645,1210,0,963975608
4659,2145,1,963975622
4659,1088,1,963975622
4645,480,0,963975628
4659,46,1,963975667
4980,2797,1,963975685
4659,1353,1,963975690
4659,2146,1,963975690
4980,2005,1,963975706
4980,1027,0,963975841
4645,3755,1,963975950
4645,3735,1,963975950
4645,3729,0,963976020
4645,3809,1,963976051
4645,3504,1,963976141
4645,1276,1,963976162
4645,919,1,963976221
4645,899,1,963976221
4645,2080,1,963976251
4645,914,1,963976251
4645,1947,1,963976251
4645,1035,1,963976251
4645,594,1,963976278
4645,1028,1,963976278
4645,364,1,963976278
4645,588,1,963976340
4645,2099,1,963976340
4645,1487,1,963976340
4645,1380,1,963976340
4645,1088,1,963976363
4645,2394,1,963976383
4645,2877,0,963976407
4645,1030,1,963976407
4645,1416,1,963976453
4645,3602,1,963976453
4645,48,1,963976453
4645,2088,1,963976477
4645,3600,1,963976477
4645,2084,1,963976477
4645,904,1,963976537
4645,593,0,963976537
4645,903,1,963976563
4645,908,1,963976563
4645,608,1,963976563
4645,1219,1,963976583
4645,1086,1,963976583
4645,1674,1,963976612
4645,1358,1,963976612
4645,457,1,963976612
4645,1953,1,963976612
4645,1344,1,963976612
4645,2871,1,963976636
4645,2181,1,963976636
4645,1269,1,963976636
4645,2762,1,963976636
4644,1701,0,963976643
4644,1270,1,963976643
4645,1214,0,963976658
4645,2917,1,963976658
4644,1230,1,963976661
4645,2160,1,963976679
4644,1617,1,963976689
4644,3668,1,963976689
4644,2959,0,963976752
4644,2858,1,963976752
4644,2997,0,963976752
4644,3175,1,963976772
4645,2184,1,963976784
4645,377,1,963976784
4645,2391,1,963976784
4645,1625,1,963976808
4645,1994,1,963976808
4645,2344,1,963976808
4644,3052,1,963976811
4645,924,0,963976831
4644,2976,0,963976831
4645,3005,1,963976853
4645,3101,1,963976871
4644,3238,0,963976877
4645,3546,1,963976888
4645,1240,0,963976926
4645,2764,1,963976926
4645,2419,1,963976926
4645,587,1,963976949
4645,2320,1,963976949
4645,3529,1,963976949
4645,454,1,963976969
4645,992,1,963976969
4645,733,1,963977021
4645,1573,1,963977021
4645,1892,1,963977021
4645,350,1,963977021
4644,705,1,963977052
4645,3219,1,963977077
4644,1537,1,963977077
4645,3249,1,963977077
4644,2599,1,963977077
4645,832,1,963977095
4644,1425,1,963977104
4644,440,1,963977104
4644,1923,0,963977104
4645,1552,1,963977124
4645,1407,0,963977124
4645,932,1,963977171
4644,1875,1,963977176
4644,348,1,963977176
4644,2324,0,963977176
4644,367,0,963977176
4644,21,1,963977196
4645,3512,1,963977201
4645,928,1,963977201
4645,351,1,963977201
4644,1171,1,963977213
4645,2396,1,963977222
4644,1243,0,963977240
4644,1883,1,963977240
4644,39,1,963977257
4645,1247,1,963977277
4645,920,1,963977277
4644,1966,1,963977278
4645,3668,1,963977296
4644,2359,1,963977298
4644,1641,1,963977298
4645,902,1,963977365
4645,3244,1,963977365
4645,3269,1,963977365
4645,2506,1,963977385
4644,296,0,963977389
4644,608,1,963977389
4644,593,0,963977413
4644,123,1,963977413
4645,1307,1,963977420
4645,2243,1,963977421
4645,2671,1,963977421
4644,1699,0,963977450
4644,1094,1,963977450
4644,1233,1,963977450
4645,105,0,963977478
4645,1721,1,963977478
4644,527,0,963977490
4644,3006,1,963977490
4645,2100,1,963977502
4645,1680,0,963977502
4645,1944,1,963977502
4645,2572,0,963977526
4645,3685,1,963977526
4644,529,1,963977530
4644,1729,1,963977530
4644,1466,1,963977554
4644,302,1,963977554
4644,1179,1,963977554
4645,915,1,963977573
4644,2890,1,963977576
4644,1747,1,963977576
4644,389,1,963977576
4644,318,1,963977591
4645,976,1,963977598
4645,224,1,963977598
4645,3528,1,963977622
4645,440,1,963977644
4645,357,0,963977644
4644,1266,1,963977645
4644,2012,1,963977645
4644,590,1,963977645
4644,368,1,963977645
4645,222,1,963977662
4644,416,0,963977680
4644,996,0,963977680
4644,432,0,963977680
4644,303,0,963977680
4644,383,1,963977680
4645,2875,1,963977689
4645,838,1,963977689
4645,2941,1,963977689
4645,539,1,963977689
4644,2401,1,963977705
4644,2478,1,963977705
4645,1393,1,963977734
4644,913,1,963977745
4644,1252,1,963977745
4644,1267,1,963977745
4644,1284,1,963977745
4644,541,1,963977767
4644,3334,1,963977767
4644,164,1,963977785
4644,707,1,963977805
4644,1783,1,963977805
4645,2297,0,963977815
4645,46,1,963977815
4645,2406,1,963977815
4644,50,1,963977841
4644,1213,1,963977841
4644,1500,1,963977878
4644,2912,1,963977878
4645,380,1,963977898
4645,468,0,963977898
4645,207,1,963977898
4644,2278,1,963977898
4644,2112,1,963977898
4644,1732,1,963977922
4644,1034,0,963977922
4644,532,1,963977938
4645,1888,1,963977939
4645,1101,1,963977961
4645,1777,1,963977961
4644,3163,0,963977978
4644,3078,1,963977978
4644,3147,0,963978017
4644,3298,1,963978017
4644,2028,1,963978181
4644,1408,0,963978181
4644,1580,1,963978181
4644,474,1,963978207
4644,2571,1,963978207
4644,3418,1,963978207
4644,457,1,963978207
4644,511,1,963978231
4644,1610,1,963978231
4644,1573,0,963978231
4644,2699,1,963978254
4644,555,1,963978254
4644,480,1,963978270
4644,1676,0,963978307
4644,733,1,963978307
4644,110,1,963978307
4644,2527,0,963978360
4644,3037,1,963978360
4644,3093,1,963978360
4644,3508,1,963978360
4644,3074,1,963978360
4644,2921,1,963978360
4644,3671,1,963978360
4644,3681,1,963978405
4644,3030,1,963978405
4644,1209,1,963978405
4644,3467,1,963978405
4644,1201,1,963978405
4644,599,1,963978405
4644,2951,1,963978405
4644,1304,1,963978405
4644,3494,1,963978419
4644,1394,1,963978447
4644,3819,1,963978447
4644,1285,0,963978481
4644,1197,1,963978481
4644,2973,0,963978481
4644,3072,1,963978481
4644,1238,1,963978481
4644,3361,1,963978481
4644,1202,0,963978506
4644,1079,1,963978506
4791,3301,1,963978517
4644,1307,1,963978528
4980,104,1,963979217
4980,1343,1,963979292
4980,1517,0,963979519
4980,2268,1,963979608
4980,3252,1,963979647
4980,1682,1,963979709
4980,2318,1,963979853
4980,1401,1,963980106
4980,261,1,963980108
4980,811,1,963980798
4980,832,1,963980852
4980,542,0,963981446
4980,3274,1,963981797
4980,231,1,963981845
4980,2702,1,963982069
4980,1198,1,963982920
4980,1291,1,963983036
4980,1957,1,963983036
4980,2194,1,963983171
4980,2022,1,963983171
4980,1124,1,963983232
4980,2420,1,963983416
4980,2418,1,963983421
4980,586,1,963985677
4726,249,1,963986172
4726,2314,0,963986172
4726,110,1,963986267
4726,1094,1,963986267
4726,2427,1,963986315
4726,356,1,963986315
4726,780,0,963986315
4726,1183,1,963986315
4726,1408,1,963986315
4726,1619,1,963986344
4726,266,1,963986344
4726,151,0,963986344
4726,590,1,963986443
4726,2012,1,963986443
4726,589,1,963986538
4726,50,1,963986538
4726,608,1,963986539
4726,2571,1,963986539
4726,1249,1,963986539
4726,1358,1,963986539
4726,1625,1,963986611
4726,47,1,963986611
4726,1834,1,963986611
4726,3147,1,963986611
4726,377,1,963986638
4726,3249,0,963986638
4726,1653,1,963986638
4726,3044,1,963986728
4726,1343,0,963986728
4726,293,1,963986728
4726,733,1,963986806
4726,1909,1,963986806
4980,1562,0,963986807
4726,587,1,963986834
4726,2803,1,963986874
4726,1732,1,963986874
4726,2763,1,963986874
4726,543,1,963986946
4726,1597,1,963986947
4726,3176,1,963986974
4726,1686,1,963986974
4726,230,1,963986974
4726,3686,1,963987036
4726,350,1,963987100
4726,257,1,963987255
4726,1422,1,963987324
4726,2267,1,963987324
4726,1518,1,963987324
4726,1544,1,963987456
4726,3219,1,963987456
4726,882,1,963987540
4726,2699,1,963987540
4726,415,1,963987812
4726,92,0,963987888
4726,480,1,963987936
4726,32,1,963987936
4726,1396,1,963987936
4726,1584,1,963987936
4726,24,1,963987958
4726,1580,1,963987959
4726,1527,1,963988046
4726,2628,1,963988046
4726,748,1,963988117
4726,316,1,963988117
4726,1690,1,963988166
4726,3802,0,963988166
4726,256,0,963988219
4726,1320,1,963988219
4726,327,1,963988256
4726,17,1,963988395
4726,1265,1,963988395
4726,25,0,963988430
4726,2291,1,963988430
4726,39,1,963988430
4726,1639,1,963988430
4726,11,1,963988459
4726,357,1,963988459
4726,866,1,963988459
4726,3108,1,963988489
4726,1643,1,963988517
4726,1393,0,963988517
4726,440,1,963988517
4726,471,1,963988546
4726,1357,1,963988547
4726,2297,1,963988547
4726,351,1,963988579
4726,342,1,963988579
4726,1542,1,963988579
4726,2108,1,963988579
4726,265,1,963988579
4726,708,1,963988611
4726,105,1,963988611
4726,2581,1,963988611
4726,2671,1,963988687
4726,852,1,963988687
4726,509,1,963988687
4726,2006,1,963988687
4726,380,1,963988715
4726,2621,1,963988715
4726,597,1,963988827
4726,339,1,963988827
4726,802,1,963988827
4726,361,1,963988852
4726,3614,1,963988852
4726,3261,1,963988852
4726,1835,0,963988880
4726,7,1,963989067
4726,764,1,963989067
4726,539,1,963989067
4726,1888,1,963989067
4726,48,0,963989067
4726,1569,1,963989094
4726,2424,1,963989094
4726,2558,1,963989175
4726,1541,1,963989175
4726,605,1,963989283
4726,1409,1,963989283
4726,118,0,963989283
4726,1457,1,963989397
4726,2154,0,963989397
4726,252,1,963989419
4726,236,1,963989419
4726,2266,1,963989419
4726,1339,0,963989465
4726,2724,1,963989465
4726,378,1,963989491
4726,2385,1,963989491
4726,1353,1,963989673
4726,3103,1,963989673
4726,3436,0,963989755
4726,492,1,963989817
4726,3386,1,963989817
4726,800,1,963989817
4726,648,1,963989843
4726,1711,1,963989843
4726,2583,1,963989843
4726,1689,1,963989889
4726,595,1,963989962
4726,551,1,963989962
4726,588,1,963989962
4726,364,1,963989962
4726,1416,1,963989997
4726,346,1,963989997
4726,2083,1,963989997
4726,1566,1,963989997
4726,1093,1,963990023
4726,1856,1,963990023
4726,3499,1,963990084
4726,253,1,963990117
4726,3264,1,963990146
4726,2710,1,963990146
4726,382,0,963990168
4726,1179,1,963990303
4726,317,1,963990405
4726,1654,1,963990405
4726,2,1,963990405
4726,2253,1,963990440
4726,3006,1,963990530
4726,523,1,963990611
4726,1704,1,963990658
4726,483,1,963990658
4726,1354,1,963990701
4726,515,1,963990701
4726,2324,1,963990725
4726,337,1,963990766
4726,1041,1,963990766
4726,1633,1,963990766
4726,2333,1,963990828
4726,1095,1,963990828
4726,3418,1,963990899
4726,1682,1,963990933
4726,300,1,963990933
4726,3148,1,963990933
4726,62,1,963990933
4726,1678,1,963990933
4726,531,1,963991062
4726,562,1,963991062
4726,1050,1,963991062
4726,3271,1,963991177
4726,2272,1,963991177
4726,3260,1,963991208
4726,235,1,963991208
4726,1694,0,963991208
4726,1187,1,963991208
4726,2268,1,963991239
4726,1914,1,963991239
4726,35,1,963991239
4726,1243,1,963991239
4726,262,1,963991239
4726,3252,1,963991259
4726,1784,1,963991287
4726,508,1,963991287
4726,1466,1,963991416
4726,1392,1,963991416
4726,270,0,963991463
4726,1810,1,963991463
4726,1730,1,963991463
4726,261,1,963991482
4726,1747,1,963991508
4726,21,1,963991508
4726,1271,1,963991508
4726,3060,1,963991544
4726,1660,1,963991544
4726,454,1,963991567
4726,2575,1,963991567
4726,3255,1,963991567
4726,851,1,963991701
4726,2433,1,963991701
4726,45,1,963992066
4726,848,1,963992067
4726,2711,1,963992067
4726,3502,1,963992119
4726,425,1,963992243
4726,988,0,963992309
4726,862,1,963992394
4726,528,1,963992394
4726,280,1,963992479
4726,147,1,963992479
4726,1480,1,963992499
4726,2190,1,963992520
4726,371,1,963992520
4726,22,1,963992543
4726,282,0,963992543
4726,2112,1,963992543
4726,475,1,963992756
4726,2250,1,963992756
4726,74,1,963992778
4726,1611,0,963992778
4726,1006,1,963992842
4726,1366,1,963992842
4726,372,1,963992975
4726,195,1,963992993
4726,724,1,963993109
4726,1727,1,963993109
4726,412,1,963993133
4726,4,1,963993133
4726,3528,0,963993172
4726,273,0,963993236
4726,781,1,963993236
4726,57,1,963993398
4726,3500,0,963993398
4726,2252,1,963993434
4726,2269,1,963993525
4726,2283,0,963993525
4726,650,1,963993525
4726,1027,0,963993548
4726,281,1,963993548
4726,3810,1,963993567
4726,27,0,963993670
4726,2392,0,963993772
4726,536,1,963993772
4726,3711,1,963993790
4642,1288,1,964006158
4642,1968,1,964006158
4642,62,0,964006158
4642,1676,1,964006186
4642,1198,1,964006186
4642,2706,1,964006263
4642,2699,0,964006286
4642,2710,1,964006303
4642,3016,1,964006322
4642,2369,0,964006339
4642,2716,1,964006381
4642,2700,1,964006490
4642,260,1,964006582
4642,1196,1,964006582
4642,1193,1,964006599
4642,923,0,964006651
4642,318,1,964006651
4642,1200,1,964006668
4642,296,1,964006708
4642,1219,0,964006708
4642,589,1,964006724
4642,1240,1,964006740
4642,1291,1,964006757
4642,1210,1,964006757
4642,3671,1,964006777
4642,3396,1,964006822
4642,2529,1,964006822
4642,3147,1,964006855
4642,1387,1,964006855
4642,2064,1,964006855
4642,2804,1,964006873
4642,924,0,964006873
4642,2291,0,964006901
4641,3519,1,964008284
4641,1078,1,964008284
4641,1090,1,964008284
4641,1482,1,964008284
4641,356,1,964008315
4641,1343,0,964008315
4641,2380,0,964008315
4861,3793,1,964012927
4639,1210,1,964018077
4639,1343,1,964018078
4639,372,1,964018107
4639,908,1,964018107
4639,2300,1,964018107
4639,1285,1,964018172
4639,3481,1,964018205
4639,2997,1,964018238
4639,1517,1,964018266
4639,2683,0,964018266
4639,3052,1,964018411
4639,3175,1,964018411
4639,3302,1,964018411
4639,2858,1,964018411
4639,3129,1,964018411
4638,1682,1,964019707
4638,1210,0,964019716
4638,1097,1,964019728
4638,62,1,964019735
4638,1704,1,964019774
4638,1,1,964020448
4638,2090,1,964020457
4638,2139,1,964020472
4638,2089,0,964020472
4638,616,1,964020483
5520,3753,1,964021503
5520,318,1,964021663
5278,3744,0,964023443
5278,3752,0,964023457
5278,3799,0,964023466
5278,3078,0,964023487
5278,2997,0,964023536
5278,1387,1,964023536
5278,1244,1,964023578
5278,3052,1,964023601
5278,1625,1,964023620
5278,1296,1,964023620
5278,3608,0,964023620
5278,1028,1,964023640
5278,3622,1,964023640
5278,2340,1,964023640
5278,3654,1,964023658
5278,3763,1,964023658
5278,454,1,964023658
5278,2001,1,964023674
5278,2746,1,964023711
5278,3614,1,964023711
5278,3649,1,964023784
5278,1732,1,964023784
5278,3145,1,964023784
5278,2797,1,964023870
5278,3479,1,964023870
5278,3153,1,964023870
5278,2174,1,964023870
5278,2872,1,964023870
4637,2028,1,964025657
4637,2098,1,964025657
4637,3072,1,964025678
4637,3238,1,964025710
4637,1639,1,964025710
4637,111,0,964025710
4637,673,1,964025710
4637,2908,1,964025775
4637,2858,1,964025775
4637,2997,1,964025775
4637,3147,1,964025775
4637,3176,1,964025775
4637,2966,1,964025775
4637,3145,0,964025775
5331,2710,0,964025801
4637,3186,1,964025816
4637,2883,1,964025816
4637,3156,1,964025853
4637,2889,1,964025853
4637,3155,1,964025877
4980,1221,1,964026243
4637,914,1,964026252
4637,1035,1,964026252
4637,2946,1,964026252
4637,1947,1,964026262
4637,1956,1,964026312
4637,1225,1,964026312
4637,1293,1,964026331
4637,1124,1,964026353
4637,2076,1,964026353
4637,2348,1,964026353
4637,1090,1,964026353
4637,2324,1,964026420
4980,3635,1,964026421
4637,597,1,964026449
4637,380,1,964026449
4637,1641,1,964026449
4637,1580,0,964026488
4637,3247,1,964026514
4637,551,1,964026514
4637,1,1,964026538
4637,2671,1,964026538
4637,1307,1,964026592
4637,2081,1,964026593
4637,2797,1,964026609
4637,1197,1,964026609
4980,3804,0,964027071
4980,1035,1,964027286
4980,3617,1,964027927
6001,3081,1,964030182
6001,3788,1,964030303
6001,3812,1,964030397
4637,923,1,964030538
6001,1635,1,964030575
6001,1519,1,964030592
4637,3095,1,964030614
4637,3194,1,964030631
4637,1193,1,964030648
4637,928,1,964030648
4637,318,1,964030662
4637,314,1,964030680
4637,527,1,964030708
4637,1617,1,964030708
4637,1278,1,964030708
4637,2762,1,964030708
4637,1234,1,964030731
4637,858,1,964030748
4637,36,1,964030769
4637,1213,1,964030769
4637,1358,1,964030791
4637,1207,1,964030791
4637,3363,1,964030791
4637,1198,1,964030809
4637,3471,1,964030809
4637,920,1,964030824
4637,1196,1,964030846
4637,3751,0,964030846
4637,1104,1,964030871
4637,260,1,964030871
4637,595,1,964030871
4637,1387,1,964030892
4637,1704,1,964030907
4637,1265,1,964030926
4637,1210,1,964030926
4636,1172,1,964030946
4637,1954,1,964030952
4637,2430,1,964030952
4637,34,0,964030971
4637,2686,1,964030990
4637,1962,1,964030990
4636,151,1,964030995
4636,2706,1,964030995
4636,3255,1,964030995
4636,292,0,964030995
4637,1674,1,964031015
4637,1955,1,964031015
4637,3551,1,964031016
4637,3159,1,964031046
4636,3793,0,964031057
4636,3618,1,964031057
4637,1270,1,964031064
4636,3578,0,964031084
4636,3624,0,964031084
4636,3755,1,964031084
4636,3617,1,964031102
4637,1291,1,964031124
4637,2918,1,964031124
4637,32,1,964031124
4637,3527,1,964031155
4637,2571,1,964031155
4637,3114,0,964031155
4636,2959,0,964031174
4637,1221,1,964031194
4637,1240,1,964031194
4636,1587,0,964031197
4637,1097,1,964031210
4637,2761,1,964031210
4636,2997,0,964031221
4636,3760,0,964031221
4636,3052,0,964031221
4637,2352,1,964031259
4637,1051,0,964031259
4636,3146,1,964031266
4636,3608,0,964031266
4637,1729,0,964031278
4637,1672,1,964031278
4637,1089,1,964031291
4636,2587,1,964031292
4637,588,1,964031305
4637,2764,1,964031317
4636,3175,0,964031343
4636,780,0,964031343
4637,3342,1,964031344
4637,1961,1,964031358
4637,986,1,964031371
4637,3100,1,964031386
4637,480,1,964031425
4637,2871,1,964031425
4636,3033,0,964031435
4636,3081,0,964031435
4636,1732,0,964031435
4637,300,1,964031437
4636,2746,0,964031454
4637,47,1,964031463
4637,3671,1,964031482
4637,296,0,964031482
4637,2501,1,964031482
4637,2272,1,964031501
4637,1784,1,964031501
4637,1393,1,964031530
4637,17,1,964031530
4637,475,1,964031530
4637,1552,1,964031550
4637,2080,1,964031551
4637,3703,1,964031568
4637,2353,1,964031568
4637,805,1,964031583
4637,1344,0,964031583
4637,2716,1,964031598
4637,1023,1,964031629
4637,1125,1,964031629
4637,2529,1,964031629
4637,1394,1,964031645
4637,104,1,964031645
4637,608,1,964031676
4637,3244,1,964031689
4637,3074,1,964031723
4637,165,1,964031723
4637,2087,1,964031762
4637,1302,1,964031776
4637,596,1,964031802
4637,262,1,964031842
4637,3213,1,964031842
4637,2779,1,964031865
4637,2561,1,964031865
4637,2916,1,964031865
4637,3105,1,964031865
4637,2991,1,964031883
4637,3148,1,964031883
4637,2915,1,964031883
4637,1042,1,964031910
4637,1252,1,964031926
4637,1721,1,964031941
4637,2321,1,964031983
4637,1012,1,964031983
4637,1047,1,964032000
4637,2006,1,964032000
4637,361,1,964032014
4637,2947,1,964032029
4637,1036,1,964032029
4637,3591,1,964032048
4637,2749,1,964032048
4637,1459,1,964032048
4637,1028,1,964032079
4637,3638,1,964032079
4637,11,1,964032079
4637,594,1,964032094
4637,1625,1,964032125
4637,2359,1,964032125
4637,2355,1,964032125
4637,1183,1,964032125
4637,2174,0,964032146
4637,3396,0,964032146
4637,1127,1,964032146
4637,1598,1,964032162
4637,838,1,964032189
4637,2429,1,964032189
4637,3102,1,964032189
4637,3421,1,964032211
4637,2085,1,964032236
4637,1017,1,964032251
4637,2763,1,964032263
4637,3412,1,964032282
4637,2247,1,964032282
4637,1688,1,964032298
4637,2657,1,964032298
4637,21,1,964032319
4637,1797,1,964032319
4637,2000,1,964032319
4637,1892,1,964032334
4637,531,1,964032349
4637,515,0,964032361
4637,2009,1,964032402
4637,848,1,964032402
4637,1015,1,964032442
4637,1686,1,964032461
4637,587,1,964032461
4635,2028,1,964032474
4635,2628,1,964032474
4637,999,1,964032482
4637,2078,1,964032482
4637,1359,1,964032482
4635,2406,1,964032489
4635,1721,1,964032509
4635,1617,1,964032509
4637,1032,1,964032521
4637,2018,1,964032521
4637,2011,1,964032521
4637,31,1,964032521
4637,3397,0,964032522
4637,1029,1,964032557
4637,2020,1,964032557
4637,1094,1,964032574
4635,2858,1,964032596
4635,2706,1,964032596
4637,2137,1,964032615
4635,2699,1,964032621
4635,3285,1,964032621
4635,2683,1,964032621
4635,2908,1,964032637
4635,2710,1,964032637
4635,2541,0,964032652
4635,2355,1,964032652
4637,2100,1,964032666
4637,3108,1,964032666
4635,2369,1,964032668
4635,2722,1,964032668
4635,2599,1,964032683
4635,2718,1,964032683
4637,785,1,964032689
4637,1120,1,964032689
4635,2712,1,964032697
4637,2688,1,964032704
4635,2716,1,964032714
4635,3175,1,964032714
4635,2580,1,964032714
4635,3578,1,964032714
4637,691,1,964032718
4635,2861,0,964032731
4637,2427,0,964032734
4637,1645,1,964032749
4637,1727,1,964032771
4637,3174,0,964032771
4637,1014,1,964032787
4635,3174,1,964032809
4637,2941,1,964032820
4637,3704,1,964032820
4637,2306,1,964032820
4635,3623,1,964032835
4635,2709,0,964032835
4635,3325,1,964032835
4637,2059,1,964032845
4635,2574,0,964032849
4637,48,1,964032876
4635,3273,1,964032876
4635,2093,1,964032876
4635,2485,1,964032876
4637,2082,1,964032876
4635,2762,1,964032886
4637,7,1,964032889
4635,3176,1,964032899
4635,2721,1,964032899
4635,2987,1,964032910
4635,2337,1,964032910
4637,1923,1,964032929
4637,2394,1,964032929
4637,1033,1,964032929
4637,2123,1,964032929
4637,10,1,964032946
4637,2690,1,964032946
4637,3483,1,964032963
4637,801,0,964032978
4635,2393,1,964032981
4637,1500,1,964032992
4637,2089,1,964033008
4637,1084,1,964033008
4637,2240,1,964033020
4637,653,1,964033033
4635,2077,1,964033056
4635,318,1,964033056
4637,708,1,964033057
4637,2015,1,964033057
4637,1569,1,964033057
4637,3686,1,964033058
4637,2099,1,964033075
4635,296,1,964033077
4635,527,1,964033077
4637,1888,1,964033089
4635,593,1,964033099
4635,1411,1,964033115
4635,912,1,964033115
4635,1198,1,964033129
4635,919,1,964033129
4637,1064,1,964033132
4637,524,1,964033132
4637,661,1,964033132
4637,1018,1,964033132
4637,1517,0,964033132
4635,3000,1,964033140
4637,25,1,964033150
4637,339,1,964033150
4635,3006,0,964033155
4635,1196,1,964033163
4635,50,1,964033173
4637,2840,1,964033181
4635,3499,1,964033183
4635,1208,1,964033193
4637,3253,1,964033217
4637,3754,1,964033217
4635,1046,1,964033218
4635,2571,1,964033226
4635,110,0,964033237
4637,191,1,964033243
4637,783,0,964033243
4635,1192,1,964033254
4637,2771,1,964033266
4637,2054,1,964033266
4637,780,1,964033266
4635,589,1,964033277
4635,1270,1,964033277
4635,923,1,964033277
4635,1291,1,964033288
4635,608,0,964033288
4637,2717,1,964033306
4637,1027,0,964033306
